  256	871085.817	1059322.079	969.778	CAJ-E
  257	871082.677	1059328.002	969.781	CAJ-E
  258	871083.699	1059328.584	969.768	CAJ-E
  259	871083.144	1059329.664	969.756	CAJ-E
  260	871082.064	1059329.128	969.786	CAJ-E
  261	871086.065	1059326.176	969.553	SIEMBRA
  262	871081.771	1059334.501	969.109	SIEMBRA
  263	871086.513	1059320.677	969.763	LOSA
  264	871083.816	1059325.770	969.779	LOSA
  265	871079.991	1059332.994	969.798	LOSA
  266	871077.748	1059337.245	969.782	LOSA
  267	871077.641	1059337.193	969.781	LOSA
  268	871078.083	1059336.360	969.781	LOSA
  269	871072.284	1059333.246	969.777	LOSA
  270	871066.258	1059330.064	969.818	LOSA
  271	871057.589	1059334.068	969.769	LOSA
  272	871051.921	1059331.164	969.785	LOSA
  273	871050.978	1059330.899	970.637	LOSA
  274	871048.405	1059329.512	969.796	LOSA
  275	871046.917	1059329.874	969.769	LOSA
  276	871044.666	1059331.366	969.718	LOSA
  277	871040.647	1059329.265	969.728	LOSA
  278	871036.700	1059327.202	969.698	LOSA
  279	871030.225	1059323.814	969.510	LOSA
  280	871030.024	1059323.811	969.476	T
  281	871029.088	1059326.300	969.484	T
  282	871032.972	1059328.377	969.529	T
  283	871034.278	1059326.019	969.588	T
  284	871039.053	1059328.520	969.693	T
  285	871037.311	1059330.601	969.627	T
  286	871041.879	1059333.001	969.629	T
  287	871043.604	1059331.061	969.763	T
  288	871044.711	1059331.539	969.736	T
  289	871046.253	1059330.423	969.715	T
  290	871047.858	1059329.541	969.733	T
  291	871050.764	1059330.868	969.696	T
  292	871047.414	1059332.224	969.709	T
  293	871043.215	1059333.708	969.673	T
  294	871043.697	1059328.073	969.773	CAJ-E
  295	871044.492	1059328.500	969.784	CAJ-E
  296	871044.163	1059329.108	969.765	CAJ-E
  297	871043.378	1059328.677	969.761	CAJ-E
  298	871042.325	1059328.887	969.747	CAJ-E
  299	871043.105	1059329.298	969.747	CAJ-E
  300	871042.779	1059329.914	969.743	CAJ-E
  301	871041.986	1059329.472	969.738	CAJ-E
  302	871043.518	1059329.316	969.754	CAJ-E
  303	871043.165	1059329.975	969.748	CAJ-E
  304	871044.167	1059329.666	969.758	CAJ-E
  305	871044.874	1059330.763	969.745	CAJ-E
  306	871044.488	1059329.551	969.763	CAJ-E
  307	871043.010	1059326.691	969.778	HUELL-I
  308	871040.174	1059327.846	969.743	HUELL-I
  309	871035.881	1059325.661	969.674	HUELL-I
  310	871031.473	1059323.338	969.540	HUELL-I
  311	871039.361	1059324.308	969.789	COLUMNA+R
  312	871039.413	1059323.442	969.800	COLUMNA+R
  313	871039.853	1059323.769	969.790	COLUMNA+R
  314	871038.078	1059322.799	969.782	COLUMNA+R
  315	871038.651	1059323.143	969.779	COLUMNA+R
  316	871038.639	1059323.488	969.781	COLUMNA+R
  317	871048.626	1059328.439	969.806	COLUMNA+R
  318	871049.265	1059328.638	969.798	COLUMNA+R
  319	871049.034	1059329.198	969.806	COLUMNA+R
  320	871041.320	1059317.861	969.653	COLU+CU
  321	871041.685	1059317.238	969.702	COLU+CU
  322	871041.066	1059316.880	969.687	COLU+CU
  323	871046.270	1059308.568	969.686	COLU+CU
  324	871046.607	1059307.907	969.556	COLU+CU
  325	871045.998	1059307.575	969.644	COLU+CU
  326	871050.244	1059303.281	969.837	COLU+R
  327	871050.825	1059303.114	969.836	COLU+R
  328	871050.566	1059302.478	969.833	COLU+R
  329	871059.858	1059307.501	969.797	COLU+R
  330	871060.282	1059307.903	969.799	COLU+R
  331	871059.766	1059308.360	969.801	COLU+R
  332	871016.836	1059420.431	965.636	ENTRAD
  333	871079.767	1059346.640	967.838	CAJA
  334	871079.197	1059346.297	967.832	CAJA
  335	871079.814	1059345.360	967.866	CAJA
  336	871080.333	1059345.688	967.872	CAJA
  337	871080.173	1059344.281	967.968	AND
  338	871080.174	1059344.273	967.969	AND
  339	871076.729	1059350.805	967.737	AND
  340	871076.383	1059351.460	967.766	AND
  341	871076.226	1059351.765	967.718	AND
  342	871074.452	1059355.095	967.565	AND
  343	871074.274	1059355.446	967.597	AND
  344	871069.653	1059364.138	967.235	AND
  345	871069.268	1059364.842	967.121	AND
  346	871067.370	1059368.456	966.997	AND
  347	871067.174	1059368.813	967.049	AND
  348	871062.224	1059378.160	966.656	AND
  349	871062.066	1059378.469	966.581	AND
  350	871064.897	1059373.146	966.865	AND
  351	871060.993	1059380.402	966.490	AND
  352	871059.908	1059382.086	966.457	AND
  353	871059.685	1059382.449	966.502	AND
  354	871059.114	1059383.319	966.477	AND
  355	871057.049	1059385.906	966.408	AND
  356	871054.530	1059388.261	966.355	AND
  357	871051.654	1059390.276	966.294	AND
  358	871048.628	1059392.022	966.241	AND
  359	871044.129	1059394.347	966.163	AND
  360	871039.937	1059396.502	966.087	AND
  361	871035.778	1059398.777	966.024	AND
  362	871033.007	1059400.245	965.971	AND
  363	871028.409	1059403.127	965.873	AND
  364	871028.379	1059403.135	965.815	AND
  365	871025.590	1059405.130	965.770	AND
  366	871025.226	1059405.387	965.813	AND
  367	871022.169	1059407.663	965.762	AND
  368	871021.118	1059408.423	965.668	AND
  369	871019.061	1059410.045	965.640	AND
  370	871018.853	1059410.125	965.695	AND
  371	871014.509	1059413.433	965.608	AND
  372	871014.085	1059413.752	965.535	AND
  373	871013.830	1059413.918	965.597	AND
  374	871011.270	1059415.824	965.538	AND
  375	871011.084	1059416.007	965.484	AND
  376	871007.517	1059418.639	965.425	AND
  377	871005.166	1059420.410	965.379	AND
  378	871005.020	1059420.509	965.447	AND
  379	871001.360	1059423.260	965.389	AND
  380	870998.726	1059425.252	965.361	AND
  381	870997.884	1059425.826	965.342	AND
  382	870996.428	1059426.398	965.290	AND
  383	870995.479	1059426.621	965.296	AND
  384	870999.243	1059432.274	965.240	AND
  385	870999.534	1059431.627	965.252	AND
  386	870999.499	1059431.660	965.261	AND
  387	870999.850	1059431.009	965.289	AND
  388	871000.175	1059430.659	965.311	AND
  389	871001.106	1059429.799	965.284	AND
  390	871010.991	1059422.740	965.459	AND
  391	871012.825	1059421.408	965.483	AND
  392	871012.834	1059421.402	965.498	AND
  393	871015.692	1059419.319	965.523	AND
  394	871015.749	1059419.281	965.480	AND
  395	871019.807	1059416.202	965.527	AND
  396	871019.822	1059416.197	965.497	AND
  397	871022.203	1059414.642	965.546	AND
  398	871024.511	1059413.012	965.621	AND
  399	871024.560	1059412.981	965.664	AND
  400	871024.975	1059412.712	965.726	AND
  401	871029.702	1059409.610	965.824	AND
  402	871029.772	1059409.554	965.772	AND
  403	871035.196	1059406.013	965.866	AND
  404	871035.282	1059405.969	965.945	AND
  405	871032.327	1059407.836	965.809	AND
  406	871041.513	1059402.479	966.077	AND
  407	871044.883	1059400.676	966.129	AND
  408	871045.730	1059400.256	966.105	AND
  409	871049.003	1059398.605	966.193	AND
  410	871052.283	1059396.913	966.236	AND
  411	871052.315	1059396.900	966.217	AND
  412	871053.049	1059396.507	966.225	AND
  413	871053.122	1059396.450	966.193	AND
  414	871055.550	1059395.033	966.271	AND
  415	871055.592	1059394.985	966.307	AND
  416	871057.132	1059393.827	966.334	AND
  417	871059.521	1059391.864	966.365	AND
  418	871059.818	1059391.570	966.361	AND
  419	871059.973	1059391.423	966.324	AND
  420	871062.716	1059388.463	966.349	AND
  421	871062.996	1059388.123	966.443	AND
  422	871064.277	1059386.581	966.478	AND
  423	871066.061	1059383.748	966.591	AND
  424	871066.892	1059382.224	966.656	AND
  425	871067.039	1059382.255	966.660	AND
  426	871068.148	1059380.182	966.729	AND
  427	871068.321	1059379.860	966.709	AND
  428	871069.956	1059376.752	966.827	AND
  429	871069.941	1059376.743	966.773	VIA
  430	871068.246	1059379.934	966.638	VIA
  431	871067.025	1059382.215	966.560	VIA
  432	871066.889	1059382.190	966.537	VIA
  433	871066.021	1059383.742	966.465	VIA
  434	871064.169	1059386.685	966.342	VIA
  435	871062.009	1059389.290	966.279	VIA
  436	871059.515	1059391.832	966.243	VIA
  437	871057.684	1059393.335	966.223	VIA
  438	871055.575	1059394.955	966.201	VIA
  439	871053.066	1059396.458	966.157	VIA
  440	871050.939	1059397.613	966.118	VIA
  441	871047.604	1059399.323	966.055	VIA
  442	871044.824	1059400.668	966.008	VIA
  443	871041.283	1059402.569	965.942	VIA
  444	871037.665	1059404.571	965.873	VIA
  445	871035.191	1059405.978	965.812	VIA
  446	871033.397	1059407.061	965.780	VIA
  447	871029.727	1059409.544	965.698	VIA
  448	871024.554	1059412.954	965.608	VIA
  449	871022.266	1059414.599	965.548	VIA
